track_id,culture,audio_path,source_dataset,source_split,source_index,label,instrument,mood_theme,duration
vtsouval_mtg_jamendo_autotagging_00000529,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000529.mp3,vtsouval/mtg_jamendo_autotagging,train,529,"['folk', 'popfolk', 'alternative']",['acousticguitar'],['romantic'],30
vtsouval_mtg_jamendo_autotagging_00000530,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000530.mp3,vtsouval/mtg_jamendo_autotagging,train,530,"['blues', 'rock', 'popfolk', 'alternative']",['acousticguitar'],"['melancholic', 'ballad']",30
vtsouval_mtg_jamendo_autotagging_00000531,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000531.mp3,vtsouval/mtg_jamendo_autotagging,train,531,"['pop', 'popfolk']",['guitar'],['cool'],30
vtsouval_mtg_jamendo_autotagging_00000532,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000532.mp3,vtsouval/mtg_jamendo_autotagging,train,532,"['pop', 'popfolk']",['acousticguitar'],"['romantic', 'love']",30
vtsouval_mtg_jamendo_autotagging_00000533,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000533.mp3,vtsouval/mtg_jamendo_autotagging,train,533,"['pop', 'popfolk']","['piano', 'guitar']",['nature'],30
vtsouval_mtg_jamendo_autotagging_00000553,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000553.mp3,vtsouval/mtg_jamendo_autotagging,train,553,"['pop', 'electronic']",['computer'],"['retro', 'melodic']",30
vtsouval_mtg_jamendo_autotagging_00000602,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000602.mp3,vtsouval/mtg_jamendo_autotagging,train,602,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000603,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000603.mp3,vtsouval/mtg_jamendo_autotagging,train,603,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000604,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000604.mp3,vtsouval/mtg_jamendo_autotagging,train,604,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000605,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000605.mp3,vtsouval/mtg_jamendo_autotagging,train,605,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000606,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000606.mp3,vtsouval/mtg_jamendo_autotagging,train,606,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000607,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000607.mp3,vtsouval/mtg_jamendo_autotagging,train,607,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000608,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000608.mp3,vtsouval/mtg_jamendo_autotagging,train,608,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000609,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000609.mp3,vtsouval/mtg_jamendo_autotagging,train,609,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000610,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000610.mp3,vtsouval/mtg_jamendo_autotagging,train,610,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000611,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000611.mp3,vtsouval/mtg_jamendo_autotagging,train,611,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000612,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000612.mp3,vtsouval/mtg_jamendo_autotagging,train,612,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000613,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000613.mp3,vtsouval/mtg_jamendo_autotagging,train,613,"['rock', 'indie', 'poprock']","['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000614,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000614.mp3,vtsouval/mtg_jamendo_autotagging,train,614,"['folk', 'pop', 'popfolk']","['drums', 'acousticbassguitar', 'acousticguitar', 'electricguitar', 'harmonica']",['emotional'],30
vtsouval_mtg_jamendo_autotagging_00000615,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000615.mp3,vtsouval/mtg_jamendo_autotagging,train,615,"['folk', 'pop', 'popfolk']","['drums', 'acousticbassguitar', 'acousticguitar', 'electricguitar', 'harmonica']",['emotional'],30
vtsouval_mtg_jamendo_autotagging_00000616,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000616.mp3,vtsouval/mtg_jamendo_autotagging,train,616,"['folk', 'pop', 'popfolk']","['drums', 'acousticbassguitar', 'acousticguitar', 'electricguitar', 'harmonica']",['emotional'],30
vtsouval_mtg_jamendo_autotagging_00000617,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000617.mp3,vtsouval/mtg_jamendo_autotagging,train,617,"['folk', 'pop', 'popfolk']","['drums', 'acousticbassguitar', 'acousticguitar', 'electricguitar', 'harmonica']",['emotional'],30
vtsouval_mtg_jamendo_autotagging_00000618,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000618.mp3,vtsouval/mtg_jamendo_autotagging,train,618,"['folk', 'pop', 'popfolk']","['drums', 'acousticbassguitar', 'acousticguitar', 'electricguitar', 'harmonica']",['emotional'],30
vtsouval_mtg_jamendo_autotagging_00000619,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000619.mp3,vtsouval/mtg_jamendo_autotagging,train,619,"['folk', 'pop', 'popfolk']","['drums', 'acousticbassguitar', 'acousticguitar', 'electricguitar', 'harmonica']",['emotional'],30
vtsouval_mtg_jamendo_autotagging_00000620,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000620.mp3,vtsouval/mtg_jamendo_autotagging,train,620,"['folk', 'pop', 'popfolk']","['drums', 'acousticbassguitar', 'acousticguitar', 'electricguitar', 'harmonica']",['emotional'],30
vtsouval_mtg_jamendo_autotagging_00000621,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000621.mp3,vtsouval/mtg_jamendo_autotagging,train,621,"['folk', 'pop', 'popfolk']","['drums', 'acousticbassguitar', 'acousticguitar', 'electricguitar', 'harmonica']",['emotional'],30
vtsouval_mtg_jamendo_autotagging_00000622,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000622.mp3,vtsouval/mtg_jamendo_autotagging,train,622,"['folk', 'pop', 'popfolk']","['drums', 'acousticbassguitar', 'acousticguitar', 'electricguitar', 'harmonica']",['emotional'],30
vtsouval_mtg_jamendo_autotagging_00000628,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000628.mp3,vtsouval/mtg_jamendo_autotagging,train,628,"['indie', 'electropop', 'rock']","['drums', 'voice', 'electricguitar', 'bass']","['emotional', 'romantic']",30
vtsouval_mtg_jamendo_autotagging_00000629,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000629.mp3,vtsouval/mtg_jamendo_autotagging,train,629,"['indie', 'electropop', 'rock']","['drums', 'voice', 'electricguitar', 'bass']","['emotional', 'romantic']",30
vtsouval_mtg_jamendo_autotagging_00000630,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000630.mp3,vtsouval/mtg_jamendo_autotagging,train,630,"['indie', 'electropop', 'rock']","['drums', 'voice', 'electricguitar', 'bass']","['emotional', 'romantic']",30
vtsouval_mtg_jamendo_autotagging_00000631,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000631.mp3,vtsouval/mtg_jamendo_autotagging,train,631,"['indie', 'electropop', 'rock']","['drums', 'voice', 'electricguitar', 'bass']","['emotional', 'romantic']",30
vtsouval_mtg_jamendo_autotagging_00000632,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000632.mp3,vtsouval/mtg_jamendo_autotagging,train,632,"['indie', 'electropop', 'rock']","['drums', 'voice', 'electricguitar', 'bass']","['emotional', 'romantic']",30
vtsouval_mtg_jamendo_autotagging_00000633,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000633.mp3,vtsouval/mtg_jamendo_autotagging,train,633,"['pop', 'rock']","['piano', 'guitar', 'electricguitar']",['slow'],30
vtsouval_mtg_jamendo_autotagging_00000634,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000634.mp3,vtsouval/mtg_jamendo_autotagging,train,634,['pop'],"['drums', 'electricpiano', 'piano', 'guitar', 'bass']",['happy'],30
vtsouval_mtg_jamendo_autotagging_00000658,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000658.mp3,vtsouval/mtg_jamendo_autotagging,train,658,"['pop', 'rock', 'electronic']","['drums', 'piano', 'cello']","['emotional', 'advertising']",30
vtsouval_mtg_jamendo_autotagging_00000659,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000659.mp3,vtsouval/mtg_jamendo_autotagging,train,659,"['pop', 'dance', 'electronic', 'rock']","['drums', 'synthesizer', 'electricguitar', 'bass']","['dream', 'energetic']",30
vtsouval_mtg_jamendo_autotagging_00000660,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000660.mp3,vtsouval/mtg_jamendo_autotagging,train,660,"['pop', 'electronic']","['drums', 'synthesizer', 'bass']",['ballad'],30
vtsouval_mtg_jamendo_autotagging_00000662,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000662.mp3,vtsouval/mtg_jamendo_autotagging,train,662,"['soundtrack', 'easylistening', 'instrumentalpop']","['drums', 'acousticguitar', 'bass']",['ballad'],30
vtsouval_mtg_jamendo_autotagging_00000663,anglo_pop,audio\vtsouval_mtg_jamendo_autotagging_00000663.mp3,vtsouval/mtg_jamendo_autotagging,train,663,"['punkrock', 'pop', 'instrumentalpop', 'electronic', 'poprock']","['drums', 'synthesizer', 'acousticbassguitar']",['energetic'],30
