track_id,culture,audio_path,source_dataset,source_split,source_index,label,cname,pinyin,instrument,mood_theme,duration,title,language,rights,source_url
vtsouval_mtg_jamendo_autotagging_00000374,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000374.mp3,vtsouval/mtg_jamendo_autotagging,train,374,"['soundtrack', 'pop', 'rock', 'electronic', 'poprock']",,,"['drums', 'synthesizer', 'bass', 'piano']",['drama'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000375,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000375.mp3,vtsouval/mtg_jamendo_autotagging,train,375,"['pop', 'rock', 'industrial', 'poprock']",,,"['drums', 'synthesizer', 'bass', 'piano']",['sport'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000376,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000376.mp3,vtsouval/mtg_jamendo_autotagging,train,376,"['pop', 'rock', 'electronic', 'poprock']",,,"['drums', 'synthesizer', 'piano', 'electricguitar', 'bass']",['commercial'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000377,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000377.mp3,vtsouval/mtg_jamendo_autotagging,train,377,"['soundtrack', 'easylistening', 'pop', 'electronic']",,,"['piano', 'acousticguitar', 'synthesizer']",['drama'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000378,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000378.mp3,vtsouval/mtg_jamendo_autotagging,train,378,"['pop', 'rock', 'industrial']",,,"['synthesizer', 'electricguitar']",['sport'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000379,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000379.mp3,vtsouval/mtg_jamendo_autotagging,train,379,"['pop', 'rock', 'poprock']",,,"['drums', 'bass', 'piano']",['drama'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000380,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000380.mp3,vtsouval/mtg_jamendo_autotagging,train,380,"['pop', 'rock', 'industrial']",,,"['synthesizer', 'electricguitar', 'bass']",['sport'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000381,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000381.mp3,vtsouval/mtg_jamendo_autotagging,train,381,"['pop', 'rock', 'industrial']",,,"['drums', 'synthesizer', 'electricguitar', 'bass']",['sport'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000411,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000411.mp3,vtsouval/mtg_jamendo_autotagging,train,411,"['pop', 'ambient', 'electronic', 'atmospheric']",,,['guitar'],['melodic'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000414,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000414.mp3,vtsouval/mtg_jamendo_autotagging,train,414,"['electropop', 'electronic']",,,"['guitar', 'synthesizer']","['energetic', 'happy']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000415,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000415.mp3,vtsouval/mtg_jamendo_autotagging,train,415,"['pop', 'synthpop', 'electronic']",,,"['drums', 'strings', 'synthesizer']","['soft', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000417,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000417.mp3,vtsouval/mtg_jamendo_autotagging,train,417,"['pop', 'popfolk', 'electronic']",,,"['guitar', 'synthesizer']","['inspiring', 'relaxing', 'meditative', 'happy']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000426,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000426.mp3,vtsouval/mtg_jamendo_autotagging,train,426,"['triphop', 'pop', 'electronic']",,,['piano'],['sad'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000438,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000438.mp3,vtsouval/mtg_jamendo_autotagging,train,438,"['pop', 'electronic']",,,['synthesizer'],['space'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000439,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000439.mp3,vtsouval/mtg_jamendo_autotagging,train,439,"['pop', 'electronic']",,,['synthesizer'],['space'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000440,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000440.mp3,vtsouval/mtg_jamendo_autotagging,train,440,"['pop', 'electronic']",,,['synthesizer'],['space'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000441,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000441.mp3,vtsouval/mtg_jamendo_autotagging,train,441,"['pop', 'electronic']",,,['synthesizer'],['space'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000442,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000442.mp3,vtsouval/mtg_jamendo_autotagging,train,442,"['pop', 'electronic']",,,['synthesizer'],['space'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000443,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000443.mp3,vtsouval/mtg_jamendo_autotagging,train,443,"['pop', 'electronic']",,,['synthesizer'],['space'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000444,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000444.mp3,vtsouval/mtg_jamendo_autotagging,train,444,"['pop', 'electronic']",,,['synthesizer'],['space'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000447,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000447.mp3,vtsouval/mtg_jamendo_autotagging,train,447,"['chanson', 'ambient', 'poprock']",,,"['electricguitar', 'bass']","['emotional', 'melodic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000462,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000462.mp3,vtsouval/mtg_jamendo_autotagging,train,462,"['blues', 'pop', 'rock', 'instrumentalpop']",,,['guitar'],['cool'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000463,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000463.mp3,vtsouval/mtg_jamendo_autotagging,train,463,"['soundtrack', 'pop', 'rock', 'poprock']",,,"['drums', 'electricguitar', 'bass', 'piano']","['emotional', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000464,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000464.mp3,vtsouval/mtg_jamendo_autotagging,train,464,"['folk', 'pop', 'rock', 'popfolk']",,,"['drums', 'acousticguitar', 'bass']",['commercial'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000465,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000465.mp3,vtsouval/mtg_jamendo_autotagging,train,465,"['pop', 'rock']",,,"['drums', 'electricguitar', 'bass']","['sport', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000466,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000466.mp3,vtsouval/mtg_jamendo_autotagging,train,466,"['soundtrack', 'easylistening', 'pop']",,,['piano'],"['emotional', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000467,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000467.mp3,vtsouval/mtg_jamendo_autotagging,train,467,"['pop', 'rock']",,,"['drums', 'electricguitar', 'bass']","['sport', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000468,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000468.mp3,vtsouval/mtg_jamendo_autotagging,train,468,"['pop', 'rock', 'electronic']",,,"['synthesizer', 'bass']",['sport'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000469,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000469.mp3,vtsouval/mtg_jamendo_autotagging,train,469,"['folk', 'popfolk', 'soundtrack', 'easylistening', 'pop']",,,"['acousticguitar', 'bass']",['drama'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000470,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000470.mp3,vtsouval/mtg_jamendo_autotagging,train,470,"['pop', 'rock']",,,"['drums', 'electricguitar', 'bass']","['sport', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000471,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000471.mp3,vtsouval/mtg_jamendo_autotagging,train,471,"['pop', 'rock', 'poprock']",,,"['drums', 'electricguitar', 'bass']","['sport', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000472,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000472.mp3,vtsouval/mtg_jamendo_autotagging,train,472,"['soundtrack', 'easylistening', 'pop']",,,"['piano', 'bass']","['emotional', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000473,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000473.mp3,vtsouval/mtg_jamendo_autotagging,train,473,"['pop', 'rock', 'industrial', 'electronic']",,,"['drums', 'synthesizer', 'electricguitar']",['sport'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000474,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000474.mp3,vtsouval/mtg_jamendo_autotagging,train,474,"['pop', 'rock', 'poprock']",,,"['drums', 'acousticguitar', 'electricguitar', 'bass']",['sport'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000475,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000475.mp3,vtsouval/mtg_jamendo_autotagging,train,475,"['soundtrack', 'pop', 'rock', 'poprock']",,,"['drums', 'electricguitar', 'bass']","['emotional', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000477,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000477.mp3,vtsouval/mtg_jamendo_autotagging,train,477,"['soundtrack', 'pop', 'rock', 'poprock']",,,"['drums', 'electricguitar', 'bass']","['emotional', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000478,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000478.mp3,vtsouval/mtg_jamendo_autotagging,train,478,"['pop', 'rock']",,,"['drums', 'electricguitar', 'bass']","['sport', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000500,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000500.mp3,vtsouval/mtg_jamendo_autotagging,train,500,"['folk', 'instrumentalpop']",,,['guitar'],"['movie', 'film']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000501,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000501.mp3,vtsouval/mtg_jamendo_autotagging,train,501,"['pop', 'instrumentalpop']",,,['guitar'],"['movie', 'love', 'film']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000505,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000505.mp3,vtsouval/mtg_jamendo_autotagging,train,505,"['soundtrack', 'folk', 'pop', 'rock']",,,"['drums', 'guitar', 'bass', 'synthesizer']","['adventure', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000506,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000506.mp3,vtsouval/mtg_jamendo_autotagging,train,506,"['soundtrack', 'folk', 'pop', 'rock']",,,"['drums', 'guitar', 'bass']","['travel', 'adventure']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000507,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000507.mp3,vtsouval/mtg_jamendo_autotagging,train,507,"['soundtrack', 'folk', 'pop', 'rock']",,,"['drums', 'bass', 'piano']","['emotional', 'soft', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000508,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000508.mp3,vtsouval/mtg_jamendo_autotagging,train,508,"['folk', 'pop', 'chillout', 'electronic']",,,"['drums', 'synthesizer', 'bass']","['emotional', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000509,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000509.mp3,vtsouval/mtg_jamendo_autotagging,train,509,"['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']",,,['guitar'],"['emotional', 'soft', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000510,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000510.mp3,vtsouval/mtg_jamendo_autotagging,train,510,"['folk', 'pop', 'rock']",,,"['drums', 'guitar', 'bass']","['travel', 'adventure']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000511,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000511.mp3,vtsouval/mtg_jamendo_autotagging,train,511,"['pop', 'rock', 'popfolk', 'experimental']",,,"['drums', 'guitar']",['adventure'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000512,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000512.mp3,vtsouval/mtg_jamendo_autotagging,train,512,"['soundtrack', 'easylistening', 'rock', 'pop']",,,"['drums', 'guitar', 'bass']","['emotional', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000513,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000513.mp3,vtsouval/mtg_jamendo_autotagging,train,513,"['folk', 'classical', 'soundtrack', 'pop', 'chillout', 'experimental']",,,['piano'],"['emotional', 'soft', 'horror', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000514,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000514.mp3,vtsouval/mtg_jamendo_autotagging,train,514,"['folk', 'pop', 'rock']",,,['guitar'],"['nature', 'children']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000515,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000515.mp3,vtsouval/mtg_jamendo_autotagging,train,515,"['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']",,,['guitar'],"['emotional', 'soft', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000516,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000516.mp3,vtsouval/mtg_jamendo_autotagging,train,516,"['soundtrack', 'folk', 'pop', 'country']",,,['guitar'],"['emotional', 'adventure', 'nature', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000517,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000517.mp3,vtsouval/mtg_jamendo_autotagging,train,517,"['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']",,,"['guitar', 'cello']","['emotional', 'soft', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000518,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000518.mp3,vtsouval/mtg_jamendo_autotagging,train,518,"['folk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']",,,"['guitar', 'cello']","['emotional', 'soft', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000519,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000519.mp3,vtsouval/mtg_jamendo_autotagging,train,519,"['soundtrack', 'folk', 'pop', 'rock']",,,"['guitar', 'bass']","['emotional', 'adventure', 'travel', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000520,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000520.mp3,vtsouval/mtg_jamendo_autotagging,train,520,"['folk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']",,,['guitar'],"['emotional', 'soft', 'nature']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000521,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000521.mp3,vtsouval/mtg_jamendo_autotagging,train,521,"['folk', 'pop', 'rock']",,,"['drums', 'guitar', 'bass']","['sport', 'adventure', 'travel', 'drama']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000524,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000524.mp3,vtsouval/mtg_jamendo_autotagging,train,524,"['pop', 'singersongwriter', 'alternative']",,,"['piano', 'acousticguitar']",['melancholic'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000525,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000525.mp3,vtsouval/mtg_jamendo_autotagging,train,525,"['blues', 'folk', 'rock', 'popfolk']",,,['acousticguitar'],"['relaxing', 'ballad']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000526,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000526.mp3,vtsouval/mtg_jamendo_autotagging,train,526,"['blues', 'folk', 'rock', 'popfolk']",,,"['acousticguitar', 'harmonica']",['ballad'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000527,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000527.mp3,vtsouval/mtg_jamendo_autotagging,train,527,"['reggae', 'popfolk', 'alternative']",,,"['acousticguitar', 'voice', 'keyboard', 'harmonica']",['dream'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000528,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000528.mp3,vtsouval/mtg_jamendo_autotagging,train,528,"['blues', 'folk', 'popfolk', 'alternative']",,,['acousticguitar'],"['sad', 'ballad']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000529,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000529.mp3,vtsouval/mtg_jamendo_autotagging,train,529,"['folk', 'popfolk', 'alternative']",,,['acousticguitar'],['romantic'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000530,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000530.mp3,vtsouval/mtg_jamendo_autotagging,train,530,"['blues', 'rock', 'popfolk', 'alternative']",,,['acousticguitar'],"['melancholic', 'ballad']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000531,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000531.mp3,vtsouval/mtg_jamendo_autotagging,train,531,"['pop', 'popfolk']",,,['guitar'],['cool'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000532,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000532.mp3,vtsouval/mtg_jamendo_autotagging,train,532,"['pop', 'popfolk']",,,['acousticguitar'],"['romantic', 'love']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000533,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000533.mp3,vtsouval/mtg_jamendo_autotagging,train,533,"['pop', 'popfolk']",,,"['piano', 'guitar']",['nature'],30,,,,
vtsouval_mtg_jamendo_autotagging_00000553,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000553.mp3,vtsouval/mtg_jamendo_autotagging,train,553,"['pop', 'electronic']",,,['computer'],"['retro', 'melodic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000602,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000602.mp3,vtsouval/mtg_jamendo_autotagging,train,602,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000603,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000603.mp3,vtsouval/mtg_jamendo_autotagging,train,603,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000604,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000604.mp3,vtsouval/mtg_jamendo_autotagging,train,604,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000605,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000605.mp3,vtsouval/mtg_jamendo_autotagging,train,605,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000606,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000606.mp3,vtsouval/mtg_jamendo_autotagging,train,606,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000607,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000607.mp3,vtsouval/mtg_jamendo_autotagging,train,607,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000608,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000608.mp3,vtsouval/mtg_jamendo_autotagging,train,608,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000609,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000609.mp3,vtsouval/mtg_jamendo_autotagging,train,609,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000610,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000610.mp3,vtsouval/mtg_jamendo_autotagging,train,610,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000611,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000611.mp3,vtsouval/mtg_jamendo_autotagging,train,611,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000612,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000612.mp3,vtsouval/mtg_jamendo_autotagging,train,612,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
vtsouval_mtg_jamendo_autotagging_00000613,anglo_pop,E:\Desktop\Echo\storage\public\research_dataset_v2\anglo_pop_main\audio\vtsouval_mtg_jamendo_autotagging_00000613.mp3,vtsouval/mtg_jamendo_autotagging,train,613,"['rock', 'indie', 'poprock']",,,"['drums', 'synthesizer', 'voice', 'electricguitar', 'bass']","['emotional', 'energetic']",30,,,,
