track_id,culture,audio_path,source_dataset,source_split,source_index,duration_sec,sample_rate,channels,era,region,coarse_label,is_instrumental,fine_label,label,substyle,instrument,instrument_family,language,title,artist,license,license_note,url,recording_condition,notes,schema_version,dataset_version,import_batch,dedup_group_id,dedup_keep,qc_status,qc_notes,embedding_status_culturemert,embedding_status_gemini,drop_reason,fma_track_id,fma_album_id,fma_artist_id,fma_album_title,fma_artist_location,fma_artist_latitude,fma_artist_longitude,fma_artist_website,fma_track_genre_top,fma_track_listens,fma_track_favorites,fma_track_language_code,fma_track_date_recorded,fma_track_url,fma_album_url,fma_artist_url,fma_match_method
great_britain_0080,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0080.mp3,Free Music Archive,country_filtered,80,208.032971,44100,2,mixed,great_britain,soundtrack_classical,0,"[17, 18, 1235]","[17, 18, 1235]",,,,,Which That Is This?,Doctor Turtle,Attribution,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Doctor_Turtle/Jonahs_Message_for_New_York/Which_That_Is_This,,"Brighton, UK",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0080,1,pending,,pending,pending,,130786,18565,20519,Jonah's Message for New York,"Brighton, UK",,,https://doctorturtle.bandcamp.com/,,13498,55,,,http://freemusicarchive.org/music/Doctor_Turtle/Jonahs_Message_for_New_York/Which_That_Is_This,http://freemusicarchive.org/music/Doctor_Turtle/Jonahs_Message_for_New_York/,http://freemusicarchive.org/music/Doctor_Turtle/,url
great_britain_0081,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0081.mp3,Free Music Archive,country_filtered,81,244.0,44100,2,mixed,great_britain,soundtrack_classical,0,"[18, 1235]","[18, 1235]",,,,,The Rolling Hills of England,Plusplus,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Plusplus/Psycho/08_The_Rolling_Hills_of_England,,"London and South East, United Kingdom",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0081,1,pending,,pending,pending,,108885,16902,10469,Psycho,"London and South East, United Kingdom",53.985975,-1.973704,http://www.facebook.com/pages/plusplus/15343715242,Instrumental,10132,15,,,http://freemusicarchive.org/music/Plusplus/Psycho/08_The_Rolling_Hills_of_England,http://freemusicarchive.org/music/Plusplus/Psycho/,http://freemusicarchive.org/music/Plusplus/,url
great_britain_0082,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0082.mp3,Free Music Archive,country_filtered,82,206.021497,44100,2,mixed,great_britain,jazz_blues,0,[3],[3],,,,,To The Rhythm of the Funk,Cullah,Attribution-ShareAlike,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/MC_Cullah/Cullah_The_Wild/09_-_To_The_Rhythm_of_the_Funk,,"Milwaukee, WI",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0082,1,pending,,pending,pending,,118657,18177,7473,Cullah The Wild,"Milwaukee, WI",43.0389025,-87.9064736,http://www.cullah.com/,Blues,11764,27,,,http://freemusicarchive.org/music/MC_Cullah/Cullah_The_Wild/09_-_To_The_Rhythm_of_the_Funk,http://freemusicarchive.org/music/MC_Cullah/Cullah_The_Wild/,http://freemusicarchive.org/music/MC_Cullah/,url
great_britain_0083,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0083.mp3,Free Music Archive,country_filtered,83,793.784875,44100,2,mixed,great_britain,modern_song,0,"[10, 76]","[10, 76]",,,,en,Over The Lust And Greed,NOW,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/NOW/Ooo-Doo-Sigh/Over_The_Lust_And_Greed,,United Kingdom,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0083,1,pending,,pending,pending,,19687,4484,5274,Ooo-Doo-Sigh,United Kingdom,55.378051,-3.435973,http://www.nowtheband.com,Pop,184,2,en,,http://freemusicarchive.org/music/NOW/Ooo-Doo-Sigh/Over_The_Lust_And_Greed,http://freemusicarchive.org/music/NOW/Ooo-Doo-Sigh/,http://freemusicarchive.org/music/NOW/,url
great_britain_0084,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0084.mp3,Free Music Archive,country_filtered,84,216.133424,44100,2,mixed,great_britain,instrumental_ambient,0,"[107, 1235]","[107, 1235]",,,,,Higekitekina (悲劇的な),Fabian Measures,Attribution,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Fabian_Measures/Emotion_Music/Higekitekina_,,"England, West Yorkshire",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0084,1,pending,,pending,pending,,106503,16881,18673,Emotion Music,"England, West Yorkshire",,,https://soundcloud.com/fogheart,Instrumental,27660,49,,,http://freemusicarchive.org/music/Fabian_Measures/Emotion_Music/Higekitekina_,http://freemusicarchive.org/music/Fabian_Measures/Emotion_Music/,http://freemusicarchive.org/music/Fabian_Measures/,url
great_britain_0085,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0085.mp3,Free Music Archive,country_filtered,85,747.244195,44100,2,mixed,great_britain,soundtrack_classical,0,"[441, 5]","[441, 5]",,,,,"Prince Igor, Polovetsian Dances (Borodin)",MIT Symphony Orchestra,Attribution-NonCommercial,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/MIT_Symphony_Orchestra/An_Opera_Evening/Prince_Igor_Polovetsian_Dances_Borodin,,"Cambridge, Massachusetts, USA",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0085,1,pending,,pending,pending,,120925,18385,20278,An Opera Evening,"Cambridge, Massachusetts, USA",,,http://web.mit.edu/mitso/,Classical,11890,10,,2011-05-06 00:00:00,http://freemusicarchive.org/music/MIT_Symphony_Orchestra/An_Opera_Evening/Prince_Igor_Polovetsian_Dances_Borodin,http://freemusicarchive.org/music/MIT_Symphony_Orchestra/An_Opera_Evening/,http://freemusicarchive.org/music/MIT_Symphony_Orchestra/,url
great_britain_0086,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0086.mp3,Free Music Archive,country_filtered,86,196.866667,44100,2,mixed,great_britain,soundtrack_classical,0,"[18, 1235]","[18, 1235]",,,,,Eden Bloom,A Ninja Slob Drew Me,Attribution-NonCommercial,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/A_Ninja_Slob_Drew_Me/Free_Sampler/A_Ninja_Slob_Drew_Me_-_Sampler_free_-_12_Eden_Bloom,,"Southampton, UK",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0086,1,pending,,pending,pending,,122635,18566,20521,Free Sampler,"Southampton, UK",,,http://www.ninjaslob.co.uk,Instrumental,3519,4,,,http://freemusicarchive.org/music/A_Ninja_Slob_Drew_Me/Free_Sampler/A_Ninja_Slob_Drew_Me_-_Sampler_free_-_12_Eden_Bloom,http://freemusicarchive.org/music/A_Ninja_Slob_Drew_Me/Free_Sampler/,http://freemusicarchive.org/music/A_Ninja_Slob_Drew_Me/,url
great_britain_0087,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0087.mp3,Free Music Archive,country_filtered,87,93.498027,44100,2,mixed,great_britain,soundtrack_classical,0,"[33, 107, 17, 18, 1235]","[33, 107, 17, 18, 1235]",,,,,Praise Book,Bleak House,Attribution-NonCommercial-ShareAlike 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Bleak_House/Music_From_The_Middle_Room/09BleakHouse-PraiseBook_1448,,N4 3LN,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0087,1,pending,,pending,pending,,77317,13443,15507,Music From The Middle Room,N4 3LN,51.56469,-0.11738,http://www.keshco.co.uk/bleakhouse,,3227,10,,,http://freemusicarchive.org/music/Bleak_House/Music_From_The_Middle_Room/09BleakHouse-PraiseBook_1448,http://freemusicarchive.org/music/Bleak_House/Music_From_The_Middle_Room/,http://freemusicarchive.org/music/Bleak_House/,url
great_britain_0088,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0088.mp3,Free Music Archive,country_filtered,88,190.927302,44100,2,mixed,great_britain,folk_acoustic,0,"[17, 94]","[17, 94]",,,,,lullaby,Lazer Boy,Attribution-Noncommercial-Share Alike 2.0 UK: England,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Lazer_Boy/The_Broken_Needle_EP/lullaby_1381,,Leeds UK,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0088,1,pending,,pending,pending,,81033,13855,15255,The Broken Needle EP,Leeds UK,53.794491,-1.54658,,Folk,1122,3,,,http://freemusicarchive.org/music/Lazer_Boy/The_Broken_Needle_EP/lullaby_1381,http://freemusicarchive.org/music/Lazer_Boy/The_Broken_Needle_EP/,http://freemusicarchive.org/music/Lazer_Boy/,url
great_britain_0089,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0089.mp3,Free Music Archive,country_filtered,89,53.207166,44100,2,mixed,great_britain,modern_song,0,"[10, 76]","[10, 76]",,,,,Slap up breakfast,Sexton Ming,Attribution-Noncommercial-No Derivative Works 3.0 United States,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Sexton_Ming/A_Lifetime_of_Nervous_Gut_Aches_Vol_4/08_Slap_up_breakfast,,UK,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0089,1,pending,,pending,pending,,49040,9351,1032,A Lifetime of Nervous Gut Aches Vol. 4,UK,55.378051,-3.435973,http://www.sextonming.co.uk/,Pop,381,1,,,http://freemusicarchive.org/music/Sexton_Ming/A_Lifetime_of_Nervous_Gut_Aches_Vol_4/08_Slap_up_breakfast,http://freemusicarchive.org/music/Sexton_Ming/A_Lifetime_of_Nervous_Gut_Aches_Vol_4/,http://freemusicarchive.org/music/Sexton_Ming/,url
great_britain_0090,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0090.mp3,Free Music Archive,country_filtered,90,179.533333,44100,2,mixed,great_britain,folk_acoustic,0,[17],[17],,,,,I Will Devour,Nate Maingard,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Nate_Maingard/The_Wild_land/Nate_Maingard_-_The_Wild_Land_-_10_I_Will_Devour,,London (UK),v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0090,1,pending,,pending,pending,,126491,19117,21002,The Wild land,London (UK),,,http://natemaingard.com/,Folk,1024,1,,,http://freemusicarchive.org/music/Nate_Maingard/The_Wild_land/Nate_Maingard_-_The_Wild_Land_-_10_I_Will_Devour,http://freemusicarchive.org/music/Nate_Maingard/The_Wild_land/,http://freemusicarchive.org/music/Nate_Maingard/,url
great_britain_0091,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0091.mp3,Free Music Archive,country_filtered,91,308.570907,44100,2,mixed,great_britain,folk_acoustic,0,[17],[17],,,,en,Yew Pine Mountain,Cath and Phil Tyler,Attribution-Noncommercial-Share Alike 3.0 United States,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/Live_at_WFMU_on_Dan_Bodahs_Show_on_462008/Yew_Pine_Mountain,,"Newcastle, UK",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0091,1,pending,,pending,pending,,6787,878,1346,Live at WFMU on Dan Bodah's Show on 4/6/2008,"Newcastle, UK",54.978252,-1.61778,http://cathandphiltyler.tumblr.com/,Folk,532,2,en,2008-03-27 00:00:00,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/Live_at_WFMU_on_Dan_Bodahs_Show_on_462008/Yew_Pine_Mountain,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/Live_at_WFMU_on_Dan_Bodahs_Show_on_462008/,http://freemusicarchive.org/music/Cath_and_Phil_Tyler/,url
great_britain_0092,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0092.mp3,Free Music Archive,country_filtered,92,386.733333,44100,2,mixed,great_britain,jazz_blues,0,[4],[4],,,,,écouter systématiquement son coeur,Hargreaves / Noyes / Duplant,Attribution-Noncommercial-NoDerivatives 2.0 France,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Hargreaves-Noyes-Duplant/Malachi/insubcdr07hargreaves-noyes-duplant-09-couterSystmatiquementSonCoeur,,England / New Zealand / France,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0092,1,pending,,pending,pending,,32896,6830,8063,Malachi,England / New Zealand / France,52.3555177,-1.1743197,http://www.insubordinations.net/releasescdr07.html,Jazz,331,0,,,http://freemusicarchive.org/music/Hargreaves-Noyes-Duplant/Malachi/insubcdr07hargreaves-noyes-duplant-09-couterSystmatiquementSonCoeur,http://freemusicarchive.org/music/Hargreaves-Noyes-Duplant/Malachi/,http://freemusicarchive.org/music/Hargreaves-Noyes-Duplant/,url
great_britain_0093,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0093.mp3,Free Music Archive,country_filtered,93,1222.36356,44100,2,mixed,great_britain,instrumental_ambient,0,"[267, 1235]","[267, 1235]",,,,,20/20 Vision,P C III,Attribution,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/P_C_III/Ad_Astra_Vol_II/20_20_Vision,,New England,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0093,1,pending,,pending,pending,,122672,18552,19189,"Ad Astra, Vol. 2",New England,,,www.pipechoir.com,Instrumental,3414,9,,,http://freemusicarchive.org/music/P_C_III/Ad_Astra_Vol_II/20_20_Vision,http://freemusicarchive.org/music/P_C_III/Ad_Astra_Vol_II/,http://freemusicarchive.org/music/P_C_III/,url
great_britain_0094,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0094.mp3,Free Music Archive,country_filtered,94,314.065397,44100,2,mixed,great_britain,modern_song,0,"[10, 76]","[10, 76]",,,,,Dogs of the World in Colour,Geese,Attribution-Noncommercial-Share Alike 2.0 UK: England,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Geese/We_Be_Geese/Dogs_of_the_World_in_Colour,,Leeds UK,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0094,1,pending,,pending,pending,,75310,13242,15256,We Be Geese,Leeds UK,53.794491,-1.54658,http://www.vanitycaserecords.com/,Pop,529,2,,,http://freemusicarchive.org/music/Geese/We_Be_Geese/Dogs_of_the_World_in_Colour,http://freemusicarchive.org/music/Geese/We_Be_Geese/,http://freemusicarchive.org/music/Geese/,url
great_britain_0095,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0095.mp3,Free Music Archive,country_filtered,95,234.093333,44100,2,mixed,great_britain,folk_acoustic,0,[17],[17],,,,en,These Days,Robin Grey,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Robin_Grey/Only_The_Missle/These_Days,,"London, N16",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0095,1,pending,,pending,pending,,23014,5035,6035,Only The Missle,"London, N16",,,http://www.robingrey.com/,Folk,42250,30,en,,http://freemusicarchive.org/music/Robin_Grey/Only_The_Missle/These_Days,http://freemusicarchive.org/music/Robin_Grey/Only_The_Missle/,http://freemusicarchive.org/music/Robin_Grey/,url
great_britain_0096,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0096.mp3,Free Music Archive,country_filtered,96,1376.026735,44100,2,mixed,great_britain,folk_acoustic,0,"[1235, 33, 107, 17]","[1235, 33, 107, 17]",,,,,COTDcomp3-02,Children of the Drone,Attribution-NonCommercial-ShareAlike 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Children_of_the_Drone/Compilation_No_3/COTDcomp3-02,,"Exeter, UK",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0096,1,pending,,pending,pending,,50131,9500,11308,Compilation No. 3,"Exeter, UK",50.719904,-3.531644,http://www.childrenofthedrone.net/,,2476,1,,,http://freemusicarchive.org/music/Children_of_the_Drone/Compilation_No_3/COTDcomp3-02,http://freemusicarchive.org/music/Children_of_the_Drone/Compilation_No_3/,http://freemusicarchive.org/music/Children_of_the_Drone/,url
great_britain_0097,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0097.mp3,Free Music Archive,country_filtered,97,297.632744,44100,2,mixed,great_britain,folk_acoustic,0,"[17, 103]","[17, 103]",,,,,Night & Day,Finn Anderson,Attribution-ShareAlike,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Finn_Anderson/Night__Day/01_Night__Day,,"Glasgow, UK",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0097,1,pending,,pending,pending,,150063,22379,23106,Night & Day,"Glasgow, UK",,,http://finnanderson.co.uk/,Folk,2042,7,,,http://freemusicarchive.org/music/Finn_Anderson/Night__Day/01_Night__Day,http://freemusicarchive.org/music/Finn_Anderson/Night__Day/,http://freemusicarchive.org/music/Finn_Anderson/,url
great_britain_0098,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0098.mp3,Free Music Archive,country_filtered,98,264.746689,44100,2,mixed,great_britain,modern_song,0,"[10, 76]","[10, 76]",,,,en,philcollins takes your hand,Katapulto,Public Domain,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Katapulto/Purity_and_Danger/1philcollins_takes_your_hand,,"Bristol, Rzeszow-Poland, Southwest United Kingdom",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0098,1,pending,,pending,pending,,22001,4869,5828,Purity and Danger,"Bristol, Rzeszow-Poland, Southwest United Kingdom",51.454513,-2.58791,http://www.myspace.com/katapulto,Pop,1774,6,en,,http://freemusicarchive.org/music/Katapulto/Purity_and_Danger/1philcollins_takes_your_hand,http://freemusicarchive.org/music/Katapulto/Purity_and_Danger/,http://freemusicarchive.org/music/Katapulto/,url
great_britain_0099,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0099.mp3,Free Music Archive,country_filtered,99,175.90288,44100,2,mixed,great_britain,folk_acoustic,0,[17],[17],,,,,Wildwood Flower,Sam Moss,Attribution-Noncommercial-No Derivative Works 3.0 United States,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Sam_Moss/Live_on_WFMUs_Shrunken_Planet_with_Jeffrey_Davison_May_10_2014/Wildwood_Flower,,New England,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0099,1,pending,,pending,pending,,105718,16511,18573,"Live on WFMU's Shrunken Planet with Jeffrey Davison: May 10, 2014",New England,,,http://sammoss.net/,Folk,1797,2,,,http://freemusicarchive.org/music/Sam_Moss/Live_on_WFMUs_Shrunken_Planet_with_Jeffrey_Davison_May_10_2014/Wildwood_Flower,http://freemusicarchive.org/music/Sam_Moss/Live_on_WFMUs_Shrunken_Planet_with_Jeffrey_Davison_May_10_2014/,http://freemusicarchive.org/music/Sam_Moss/,url
great_britain_0100,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0100.mp3,Free Music Archive,country_filtered,100,181.853333,44100,2,mixed,great_britain,modern_song,0,[10],[10],,,,,Stop motion,Shy and the Fight,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Shy_and_the_Fight/First_the_bird_fell/Shy_and_the_Fight_-_First_the_Bird_Fell_-_03_Stop_motion,,UK,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0100,1,pending,,pending,pending,,126427,19109,20999,First the bird fell,UK,,,https://shyandthefight.bandcamp.com,Pop,1519,3,,,http://freemusicarchive.org/music/Shy_and_the_Fight/First_the_bird_fell/Shy_and_the_Fight_-_First_the_Bird_Fell_-_03_Stop_motion,http://freemusicarchive.org/music/Shy_and_the_Fight/First_the_bird_fell/,http://freemusicarchive.org/music/Shy_and_the_Fight/,url
great_britain_0101,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0101.mp3,Free Music Archive,country_filtered,101,166.383129,44100,2,mixed,great_britain,folk_acoustic,0,"[17, 103]","[17, 103]",,,,,All In The Morning Coming Down,Allysen Callery,Attribution-Noncommercial-No Derivative Works 3.0 United States,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Allysen_Callery/Live_on_WFMUs_Shrunken_Planet_with_Jeffrey_Davison-_November_30_2013/Callery_Allysen_-_03_-_All_In_The_Morning,,"Bristol, Rhode Island",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0101,1,pending,,pending,pending,,96728,15701,17701,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30, 2013","Bristol, Rhode Island",,,http://www.allysencallerymusic.com/,Folk,699,2,,,http://freemusicarchive.org/music/Allysen_Callery/Live_on_WFMUs_Shrunken_Planet_with_Jeffrey_Davison-_November_30_2013/Callery_Allysen_-_03_-_All_In_The_Morning,http://freemusicarchive.org/music/Allysen_Callery/Live_on_WFMUs_Shrunken_Planet_with_Jeffrey_Davison-_November_30_2013/,http://freemusicarchive.org/music/Allysen_Callery/,url
great_britain_0102,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0102.mp3,Free Music Archive,country_filtered,102,188.458271,48000,2,mixed,great_britain,jazz_blues,0,"[9, 3, 17]","[9, 3, 17]",,,,,Devil Do,Holly Golightly & The Brokeoffs,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Holly_Golightly__The_Brokeoffs/Live_on_WFMU_with_Todd-o-phonic_Todd_-_October_24_2015/Devil_Do,,"Georgia, United States
London, United Kingdom",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0102,1,pending,,pending,pending,,129678,19542,21373,"Live on WFMU with Todd-o-phonic Todd - October 24, 2015","Georgia, United States
London, United Kingdom",,,http://www.hollygolightlyandthebrokeoffs.com/,,2685,8,,,http://freemusicarchive.org/music/Holly_Golightly__The_Brokeoffs/Live_on_WFMU_with_Todd-o-phonic_Todd_-_October_24_2015/Devil_Do,http://freemusicarchive.org/music/Holly_Golightly__The_Brokeoffs/Live_on_WFMU_with_Todd-o-phonic_Todd_-_October_24_2015/,http://freemusicarchive.org/music/Holly_Golightly__The_Brokeoffs/,url
great_britain_0103,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0103.mp3,Free Music Archive,country_filtered,103,191.945624,44100,2,mixed,great_britain,modern_song,0,[10],[10],,,,en,Wind Up The Hypnotist,Lesbian Afternoon,Attribution-Noncommercial-Share Alike 3.0 United States,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Lesbian_Afternoon/Super_Nude_EP/Wind_Up_The_Hypnotist,,"Atlanta
Los Angeles
Sao Paulo
London
Tokyo
Rome
NYC
Wellington",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0103,1,pending,,pending,pending,,10808,2667,2735,Super Nude EP,"Atlanta
Los Angeles
Sao Paulo
London
Tokyo
Rome
NYC
Wellington",-41.2864603,174.776236,http://www.myspace.com/lesbianafternoon,Pop,30663,19,en,,http://freemusicarchive.org/music/Lesbian_Afternoon/Super_Nude_EP/Wind_Up_The_Hypnotist,http://freemusicarchive.org/music/Lesbian_Afternoon/Super_Nude_EP/,http://freemusicarchive.org/music/Lesbian_Afternoon/,url
great_britain_0104,great_britain,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0104.mp3,Free Music Archive,country_filtered,104,261.480023,44100,2,mixed,great_britain,folk_acoustic,0,"[17, 180, 103]","[17, 180, 103]",,,,,The King's Horses,Olivia Chaney,Attribution-Noncommercial-No Derivative Works 3.0 United States,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Olivia_Chaney/live_on_WFMU_with_Irene_Trudel_Nov_4_2013/Olivia_Chaney_-_07_-_The_Kings_Horses,,United Kingdom,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,great_britain_0104,1,pending,,pending,pending,,97590,15809,17860,"Live on WFMU with Irene Trudel: Nov 4, 2013",United Kingdom,,,http://www.oliviachaney.net,Folk,3619,5,,,http://freemusicarchive.org/music/Olivia_Chaney/live_on_WFMU_with_Irene_Trudel_Nov_4_2013/Olivia_Chaney_-_07_-_The_Kings_Horses,http://freemusicarchive.org/music/Olivia_Chaney/live_on_WFMU_with_Irene_Trudel_Nov_4_2013/,http://freemusicarchive.org/music/Olivia_Chaney/,url
india_saraga_0000,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0000.mp3,saraga_hindustani,full_zip,0,1001.313719,44100,2,traditional,india,art_music,0,Raag Basanti Kedar,Raag Basanti Kedar,hindustani_art_music,,,,Raag Basanti Kedar,Milind Malshe,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Anaahata by Milind Malshe,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0000,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
india_saraga_0001,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0001.mp3,saraga_hindustani,full_zip,1,639.752902,44100,2,traditional,india,art_music,0,Raag Dagori_Deepki,Raag Dagori_Deepki,hindustani_art_music,,,,Raag Dagori_Deepki,Milind Malshe,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Anaahata by Milind Malshe,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0001,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
india_saraga_0002,india,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0002.mp3,saraga_hindustani,full_zip,2,727.524331,44100,2,traditional,india,art_music,0,Raag Hindol Pancham,Raag Hindol Pancham,hindustani_art_music,,,,Raag Hindol Pancham,Milind Malshe,cc-by-nc-sa-4.0,Saraga Hindustani audio released under CC BY-NC-SA 4.0,,,Anaahata by Milind Malshe,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,india_saraga_0002,1,pending,,pending,pending,,,,,,,,,,,,,,,,,,
