track_id,culture,audio_path,source_dataset,source_split,source_index,label,cname,pinyin,name
neerajaabhyankar_hindustani-raag-small_00000095,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000095.mp3,neerajaabhyankar/hindustani-raag-small,train,95,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000096,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000096.mp3,neerajaabhyankar/hindustani-raag-small,train,96,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000097,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000097.mp3,neerajaabhyankar/hindustani-raag-small,train,97,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000098,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000098.mp3,neerajaabhyankar/hindustani-raag-small,train,98,Bahar,,,
neerajaabhyankar_hindustani-raag-small_00000099,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000099.mp3,neerajaabhyankar/hindustani-raag-small,train,99,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000100,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000100.mp3,neerajaabhyankar/hindustani-raag-small,train,100,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000101,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000101.mp3,neerajaabhyankar/hindustani-raag-small,train,101,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000102,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000102.mp3,neerajaabhyankar/hindustani-raag-small,train,102,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000103,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000103.mp3,neerajaabhyankar/hindustani-raag-small,train,103,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000104,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000104.mp3,neerajaabhyankar/hindustani-raag-small,train,104,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000105,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000105.mp3,neerajaabhyankar/hindustani-raag-small,train,105,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000106,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000106.mp3,neerajaabhyankar/hindustani-raag-small,train,106,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000107,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000107.mp3,neerajaabhyankar/hindustani-raag-small,train,107,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000108,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000108.mp3,neerajaabhyankar/hindustani-raag-small,train,108,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000109,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000109.mp3,neerajaabhyankar/hindustani-raag-small,train,109,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000110,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000110.mp3,neerajaabhyankar/hindustani-raag-small,train,110,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000111,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000111.mp3,neerajaabhyankar/hindustani-raag-small,train,111,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000112,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000112.mp3,neerajaabhyankar/hindustani-raag-small,train,112,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000113,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000113.mp3,neerajaabhyankar/hindustani-raag-small,train,113,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000114,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000114.mp3,neerajaabhyankar/hindustani-raag-small,train,114,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000115,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000115.mp3,neerajaabhyankar/hindustani-raag-small,train,115,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000116,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000116.mp3,neerajaabhyankar/hindustani-raag-small,train,116,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000117,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000117.mp3,neerajaabhyankar/hindustani-raag-small,train,117,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000118,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000118.mp3,neerajaabhyankar/hindustani-raag-small,train,118,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000119,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000119.mp3,neerajaabhyankar/hindustani-raag-small,train,119,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000120,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000120.mp3,neerajaabhyankar/hindustani-raag-small,train,120,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000121,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000121.mp3,neerajaabhyankar/hindustani-raag-small,train,121,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000122,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000122.mp3,neerajaabhyankar/hindustani-raag-small,train,122,Bairagi,,,
neerajaabhyankar_hindustani-raag-small_00000123,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000123.mp3,neerajaabhyankar/hindustani-raag-small,train,123,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000124,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000124.mp3,neerajaabhyankar/hindustani-raag-small,train,124,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000125,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000125.mp3,neerajaabhyankar/hindustani-raag-small,train,125,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000126,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000126.mp3,neerajaabhyankar/hindustani-raag-small,train,126,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000127,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000127.mp3,neerajaabhyankar/hindustani-raag-small,train,127,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000128,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000128.mp3,neerajaabhyankar/hindustani-raag-small,train,128,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000129,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000129.mp3,neerajaabhyankar/hindustani-raag-small,train,129,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000130,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000130.mp3,neerajaabhyankar/hindustani-raag-small,train,130,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000131,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000131.mp3,neerajaabhyankar/hindustani-raag-small,train,131,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000132,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000132.mp3,neerajaabhyankar/hindustani-raag-small,train,132,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000133,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000133.mp3,neerajaabhyankar/hindustani-raag-small,train,133,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000134,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000134.mp3,neerajaabhyankar/hindustani-raag-small,train,134,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000135,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000135.mp3,neerajaabhyankar/hindustani-raag-small,train,135,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000136,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000136.mp3,neerajaabhyankar/hindustani-raag-small,train,136,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000137,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000137.mp3,neerajaabhyankar/hindustani-raag-small,train,137,Basant,,,
neerajaabhyankar_hindustani-raag-small_00000138,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000138.mp3,neerajaabhyankar/hindustani-raag-small,train,138,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000139,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000139.mp3,neerajaabhyankar/hindustani-raag-small,train,139,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000140,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000140.mp3,neerajaabhyankar/hindustani-raag-small,train,140,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000141,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000141.mp3,neerajaabhyankar/hindustani-raag-small,train,141,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000142,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000142.mp3,neerajaabhyankar/hindustani-raag-small,train,142,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000143,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000143.mp3,neerajaabhyankar/hindustani-raag-small,train,143,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000144,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000144.mp3,neerajaabhyankar/hindustani-raag-small,train,144,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000145,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000145.mp3,neerajaabhyankar/hindustani-raag-small,train,145,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000146,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000146.mp3,neerajaabhyankar/hindustani-raag-small,train,146,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000147,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000147.mp3,neerajaabhyankar/hindustani-raag-small,train,147,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000148,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000148.mp3,neerajaabhyankar/hindustani-raag-small,train,148,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000149,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000149.mp3,neerajaabhyankar/hindustani-raag-small,train,149,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000150,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000150.mp3,neerajaabhyankar/hindustani-raag-small,train,150,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000151,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000151.mp3,neerajaabhyankar/hindustani-raag-small,train,151,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000152,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000152.mp3,neerajaabhyankar/hindustani-raag-small,train,152,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000153,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000153.mp3,neerajaabhyankar/hindustani-raag-small,train,153,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000154,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000154.mp3,neerajaabhyankar/hindustani-raag-small,train,154,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000155,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000155.mp3,neerajaabhyankar/hindustani-raag-small,train,155,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000156,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000156.mp3,neerajaabhyankar/hindustani-raag-small,train,156,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000157,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000157.mp3,neerajaabhyankar/hindustani-raag-small,train,157,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000158,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000158.mp3,neerajaabhyankar/hindustani-raag-small,train,158,Bhairav,,,
neerajaabhyankar_hindustani-raag-small_00000159,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000159.mp3,neerajaabhyankar/hindustani-raag-small,train,159,Bhairav,,,
bilal63_turkish_music_emotion_dataset_00000000,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000000.mp3,bilal63/turkish_music_emotion_dataset,train,0,angry,,,
bilal63_turkish_music_emotion_dataset_00000001,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000001.mp3,bilal63/turkish_music_emotion_dataset,train,1,angry,,,
bilal63_turkish_music_emotion_dataset_00000002,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000002.mp3,bilal63/turkish_music_emotion_dataset,train,2,angry,,,
bilal63_turkish_music_emotion_dataset_00000003,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000003.mp3,bilal63/turkish_music_emotion_dataset,train,3,angry,,,
bilal63_turkish_music_emotion_dataset_00000004,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000004.mp3,bilal63/turkish_music_emotion_dataset,train,4,angry,,,
bilal63_turkish_music_emotion_dataset_00000005,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000005.mp3,bilal63/turkish_music_emotion_dataset,train,5,angry,,,
bilal63_turkish_music_emotion_dataset_00000006,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000006.mp3,bilal63/turkish_music_emotion_dataset,train,6,angry,,,
bilal63_turkish_music_emotion_dataset_00000007,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000007.mp3,bilal63/turkish_music_emotion_dataset,train,7,angry,,,
bilal63_turkish_music_emotion_dataset_00000008,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000008.mp3,bilal63/turkish_music_emotion_dataset,train,8,angry,,,
bilal63_turkish_music_emotion_dataset_00000009,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000009.mp3,bilal63/turkish_music_emotion_dataset,train,9,angry,,,
bilal63_turkish_music_emotion_dataset_00000010,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000010.mp3,bilal63/turkish_music_emotion_dataset,train,10,angry,,,
bilal63_turkish_music_emotion_dataset_00000011,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000011.mp3,bilal63/turkish_music_emotion_dataset,train,11,angry,,,
bilal63_turkish_music_emotion_dataset_00000012,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000012.mp3,bilal63/turkish_music_emotion_dataset,train,12,angry,,,
bilal63_turkish_music_emotion_dataset_00000013,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000013.mp3,bilal63/turkish_music_emotion_dataset,train,13,angry,,,
bilal63_turkish_music_emotion_dataset_00000014,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000014.mp3,bilal63/turkish_music_emotion_dataset,train,14,angry,,,
bilal63_turkish_music_emotion_dataset_00000015,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000015.mp3,bilal63/turkish_music_emotion_dataset,train,15,angry,,,
bilal63_turkish_music_emotion_dataset_00000016,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000016.mp3,bilal63/turkish_music_emotion_dataset,train,16,angry,,,
bilal63_turkish_music_emotion_dataset_00000017,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000017.mp3,bilal63/turkish_music_emotion_dataset,train,17,angry,,,
bilal63_turkish_music_emotion_dataset_00000018,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000018.mp3,bilal63/turkish_music_emotion_dataset,train,18,angry,,,
bilal63_turkish_music_emotion_dataset_00000019,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000019.mp3,bilal63/turkish_music_emotion_dataset,train,19,angry,,,
bilal63_turkish_music_emotion_dataset_00000020,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000020.mp3,bilal63/turkish_music_emotion_dataset,train,20,angry,,,
bilal63_turkish_music_emotion_dataset_00000021,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000021.mp3,bilal63/turkish_music_emotion_dataset,train,21,angry,,,
bilal63_turkish_music_emotion_dataset_00000022,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000022.mp3,bilal63/turkish_music_emotion_dataset,train,22,angry,,,
bilal63_turkish_music_emotion_dataset_00000023,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000023.mp3,bilal63/turkish_music_emotion_dataset,train,23,angry,,,
bilal63_turkish_music_emotion_dataset_00000024,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000024.mp3,bilal63/turkish_music_emotion_dataset,train,24,angry,,,
bilal63_turkish_music_emotion_dataset_00000025,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000025.mp3,bilal63/turkish_music_emotion_dataset,train,25,angry,,,
bilal63_turkish_music_emotion_dataset_00000026,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000026.mp3,bilal63/turkish_music_emotion_dataset,train,26,angry,,,
bilal63_turkish_music_emotion_dataset_00000027,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000027.mp3,bilal63/turkish_music_emotion_dataset,train,27,angry,,,
bilal63_turkish_music_emotion_dataset_00000028,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000028.mp3,bilal63/turkish_music_emotion_dataset,train,28,angry,,,
bilal63_turkish_music_emotion_dataset_00000029,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000029.mp3,bilal63/turkish_music_emotion_dataset,train,29,angry,,,
bilal63_turkish_music_emotion_dataset_00000030,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000030.mp3,bilal63/turkish_music_emotion_dataset,train,30,angry,,,
bilal63_turkish_music_emotion_dataset_00000031,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000031.mp3,bilal63/turkish_music_emotion_dataset,train,31,angry,,,
bilal63_turkish_music_emotion_dataset_00000032,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000032.mp3,bilal63/turkish_music_emotion_dataset,train,32,angry,,,
bilal63_turkish_music_emotion_dataset_00000033,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000033.mp3,bilal63/turkish_music_emotion_dataset,train,33,angry,,,
bilal63_turkish_music_emotion_dataset_00000034,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000034.mp3,bilal63/turkish_music_emotion_dataset,train,34,angry,,,
bilal63_turkish_music_emotion_dataset_00000035,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000035.mp3,bilal63/turkish_music_emotion_dataset,train,35,angry,,,
bilal63_turkish_music_emotion_dataset_00000036,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000036.mp3,bilal63/turkish_music_emotion_dataset,train,36,angry,,,
bilal63_turkish_music_emotion_dataset_00000037,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000037.mp3,bilal63/turkish_music_emotion_dataset,train,37,angry,,,
bilal63_turkish_music_emotion_dataset_00000038,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000038.mp3,bilal63/turkish_music_emotion_dataset,train,38,angry,,,
bilal63_turkish_music_emotion_dataset_00000039,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000039.mp3,bilal63/turkish_music_emotion_dataset,train,39,angry,,,
bilal63_turkish_music_emotion_dataset_00000040,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000040.mp3,bilal63/turkish_music_emotion_dataset,train,40,angry,,,
bilal63_turkish_music_emotion_dataset_00000041,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000041.mp3,bilal63/turkish_music_emotion_dataset,train,41,angry,,,
bilal63_turkish_music_emotion_dataset_00000042,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000042.mp3,bilal63/turkish_music_emotion_dataset,train,42,angry,,,
bilal63_turkish_music_emotion_dataset_00000043,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000043.mp3,bilal63/turkish_music_emotion_dataset,train,43,angry,,,
bilal63_turkish_music_emotion_dataset_00000044,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000044.mp3,bilal63/turkish_music_emotion_dataset,train,44,angry,,,
bilal63_turkish_music_emotion_dataset_00000045,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000045.mp3,bilal63/turkish_music_emotion_dataset,train,45,angry,,,
bilal63_turkish_music_emotion_dataset_00000046,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000046.mp3,bilal63/turkish_music_emotion_dataset,train,46,angry,,,
bilal63_turkish_music_emotion_dataset_00000047,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000047.mp3,bilal63/turkish_music_emotion_dataset,train,47,angry,,,
bilal63_turkish_music_emotion_dataset_00000048,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000048.mp3,bilal63/turkish_music_emotion_dataset,train,48,angry,,,
bilal63_turkish_music_emotion_dataset_00000049,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000049.mp3,bilal63/turkish_music_emotion_dataset,train,49,angry,,,
bilal63_turkish_music_emotion_dataset_00000050,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000050.mp3,bilal63/turkish_music_emotion_dataset,train,50,angry,,,
bilal63_turkish_music_emotion_dataset_00000051,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000051.mp3,bilal63/turkish_music_emotion_dataset,train,51,angry,,,
bilal63_turkish_music_emotion_dataset_00000052,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000052.mp3,bilal63/turkish_music_emotion_dataset,train,52,angry,,,
